Symbol,Date,Low
TSLA,2016-05-12,141.050003
TSLA,2016-05-11,141.050003
TSLA,2016-05-10,141.050003
TSLA,2016-05-09,141.050003
TSLA,2016-05-06,141.050003
TSLA,2016-05-05,141.050003
TSLA,2016-05-04,141.050003
TSLA,2016-05-03,141.050003
TSLA,2016-05-02,141.050003
TSLA,2016-04-29,141.050003
TSLA,2016-04-28,141.050003
TSLA,2016-04-27,141.050003
TSLA,2016-04-26,141.050003
TSLA,2016-04-25,141.050003
TSLA,2016-04-22,141.050003
TSLA,2016-04-21,141.050003
TSLA,2016-04-20,141.050003
TSLA,2016-04-19,141.050003
TSLA,2016-04-18,141.050003
TSLA,2016-04-15,141.050003
TSLA,2016-04-14,141.050003
TSLA,2016-04-13,141.050003
TSLA,2016-04-12,141.050003
TSLA,2016-04-11,141.050003
TSLA,2016-04-08,141.050003
TSLA,2016-04-07,141.050003
TSLA,2016-04-06,141.050003
TSLA,2016-04-05,141.050003
TSLA,2016-04-04,141.050003
TSLA,2016-04-01,141.050003
TSLA,2016-03-31,141.050003
TSLA,2016-03-30,141.050003
TSLA,2016-03-29,141.050003
TSLA,2016-03-28,141.050003
TSLA,2016-03-24,141.050003
TSLA,2016-03-23,141.050003
TSLA,2016-03-22,141.050003
TSLA,2016-03-21,141.050003
TSLA,2016-03-18,141.050003
TSLA,2016-03-17,141.050003
TSLA,2016-03-16,141.050003
TSLA,2016-03-15,141.050003
TSLA,2016-03-14,141.050003
TSLA,2016-03-11,141.050003
TSLA,2016-03-10,141.050003
TSLA,2016-03-09,141.050003
TSLA,2016-03-08,141.050003
TSLA,2016-03-07,141.050003
TSLA,2016-03-04,141.050003
TSLA,2016-03-03,141.050003
TSLA,2016-03-02,141.050003
TSLA,2016-03-01,141.050003
TSLA,2016-02-29,141.050003
TSLA,2016-02-26,141.050003
TSLA,2016-02-25,141.050003
TSLA,2016-02-24,141.050003
TSLA,2016-02-23,141.050003
TSLA,2016-02-22,141.050003
TSLA,2016-02-19,141.050003
TSLA,2016-02-18,141.050003
TSLA,2016-02-17,141.050003
TSLA,2016-02-16,141.050003
TSLA,2016-02-12,141.050003
TSLA,2016-02-11,141.050003
TSLA,2016-02-10,141.050003
TSLA,2016-02-09,146.00
TSLA,2016-02-08,157.740005
TSLA,2016-02-05,166.990005
TSLA,2016-02-04,170.179993
TSLA,2016-02-03,180.229996
TSLA,2016-02-02,181.399994
TSLA,2016-02-01,181.399994
TSLA,2016-01-29,181.399994
TSLA,2016-01-28,181.399994
TSLA,2016-01-27,181.399994
TSLA,2016-01-26,181.399994
TSLA,2016-01-25,181.399994
TSLA,2016-01-22,181.399994
TSLA,2016-01-21,181.399994
TSLA,2016-01-20,181.399994
TSLA,2016-01-19,181.399994
TSLA,2016-01-15,181.399994
TSLA,2016-01-14,181.399994
TSLA,2016-01-13,181.399994
TSLA,2016-01-12,181.399994
TSLA,2016-01-11,181.399994
TSLA,2016-01-08,181.399994
TSLA,2016-01-07,181.399994
TSLA,2016-01-06,181.399994
TSLA,2016-01-05,181.399994
TSLA,2016-01-04,181.399994
TSLA,2015-12-31,181.399994
TSLA,2015-12-30,181.399994
TSLA,2015-12-29,181.399994
TSLA,2015-12-28,181.399994
TSLA,2015-12-24,181.399994
TSLA,2015-12-23,181.399994
TSLA,2015-12-22,181.399994
TSLA,2015-12-21,181.399994
TSLA,2015-12-18,181.399994
TSLA,2015-12-17,181.399994
TSLA,2015-12-16,181.399994
TSLA,2015-12-15,181.399994
TSLA,2015-12-14,181.399994
TSLA,2015-12-11,181.399994
TSLA,2015-12-10,181.399994
TSLA,2015-12-09,181.399994
TSLA,2015-12-08,181.399994
TSLA,2015-12-07,181.399994
TSLA,2015-12-04,181.399994
TSLA,2015-12-03,181.399994
TSLA,2015-12-02,181.399994
TSLA,2015-12-01,181.399994
TSLA,2015-11-30,181.399994
TSLA,2015-11-27,181.399994
TSLA,2015-11-25,181.399994
TSLA,2015-11-24,181.399994
TSLA,2015-11-23,181.399994
TSLA,2015-11-20,181.399994
TSLA,2015-11-19,181.399994
TSLA,2015-11-18,181.399994
TSLA,2015-11-17,181.399994
TSLA,2015-11-16,181.399994
TSLA,2015-11-13,181.399994
TSLA,2015-11-12,181.399994
TSLA,2015-11-11,181.399994
TSLA,2015-11-10,181.399994
TSLA,2015-11-09,181.399994
TSLA,2015-11-06,181.399994
TSLA,2015-11-05,181.399994
TSLA,2015-11-04,181.399994
TSLA,2015-11-03,181.399994
TSLA,2015-11-02,181.399994
TSLA,2015-10-30,181.399994
TSLA,2015-10-29,181.399994
TSLA,2015-10-28,181.399994
TSLA,2015-10-27,181.399994
TSLA,2015-10-26,181.399994
TSLA,2015-10-23,181.399994
TSLA,2015-10-22,181.399994
TSLA,2015-10-21,181.399994
TSLA,2015-10-20,181.399994
TSLA,2015-10-19,181.399994
TSLA,2015-10-16,181.399994
TSLA,2015-10-15,181.399994
TSLA,2015-10-14,181.399994
TSLA,2015-10-13,181.399994
TSLA,2015-10-12,181.399994
TSLA,2015-10-09,181.399994
TSLA,2015-10-08,181.399994
TSLA,2015-10-07,181.399994
TSLA,2015-10-06,181.399994
TSLA,2015-10-05,181.399994
TSLA,2015-10-02,181.399994
TSLA,2015-10-01,181.399994
TSLA,2015-09-30,181.399994
TSLA,2015-09-29,181.399994
TSLA,2015-09-28,181.399994
TSLA,2015-09-25,181.399994
TSLA,2015-09-24,181.399994
TSLA,2015-09-23,181.399994
TSLA,2015-09-22,181.399994
TSLA,2015-09-21,181.399994
TSLA,2015-09-18,181.399994
TSLA,2015-09-17,181.399994
TSLA,2015-09-16,181.399994
TSLA,2015-09-15,181.399994
TSLA,2015-09-14,181.399994
TSLA,2015-09-11,181.399994
TSLA,2015-09-10,181.399994
TSLA,2015-09-09,181.399994
TSLA,2015-09-08,181.399994
TSLA,2015-09-04,181.399994
TSLA,2015-09-03,181.399994
TSLA,2015-09-02,181.399994
TSLA,2015-09-01,181.399994
TSLA,2015-08-31,181.399994
TSLA,2015-08-28,181.399994
TSLA,2015-08-27,181.399994
TSLA,2015-08-26,181.399994
TSLA,2015-08-25,181.399994
TSLA,2015-08-24,181.399994
TSLA,2015-08-21,181.399994
TSLA,2015-08-20,181.399994
TSLA,2015-08-19,181.399994
TSLA,2015-08-18,181.399994
TSLA,2015-08-17,181.399994
TSLA,2015-08-14,181.399994
TSLA,2015-08-13,181.399994
TSLA,2015-08-12,181.399994
TSLA,2015-08-11,181.399994
TSLA,2015-08-10,181.399994
TSLA,2015-08-07,181.399994
TSLA,2015-08-06,181.399994
TSLA,2015-08-05,181.399994
TSLA,2015-08-04,181.399994
TSLA,2015-08-03,181.399994
TSLA,2015-07-31,181.399994
TSLA,2015-07-30,181.399994
TSLA,2015-07-29,181.399994
TSLA,2015-07-28,181.399994
TSLA,2015-07-27,181.399994
TSLA,2015-07-24,181.399994
TSLA,2015-07-23,181.399994
TSLA,2015-07-22,181.399994
TSLA,2015-07-21,181.399994
TSLA,2015-07-20,181.399994
TSLA,2015-07-17,181.399994
TSLA,2015-07-16,181.399994
TSLA,2015-07-15,181.399994
TSLA,2015-07-14,181.399994
TSLA,2015-07-13,181.399994
TSLA,2015-07-10,181.399994
TSLA,2015-07-09,181.399994
TSLA,2015-07-08,181.399994
TSLA,2015-07-07,181.399994
TSLA,2015-07-06,181.399994
TSLA,2015-07-02,181.399994
TSLA,2015-07-01,181.399994
TSLA,2015-06-30,181.399994
TSLA,2015-06-29,181.399994
TSLA,2015-06-26,181.399994
TSLA,2015-06-25,181.399994
TSLA,2015-06-24,181.399994
TSLA,2015-06-23,181.399994
TSLA,2015-06-22,181.399994
TSLA,2015-06-19,181.399994
TSLA,2015-06-18,181.399994
TSLA,2015-06-17,181.399994
TSLA,2015-06-16,181.399994
TSLA,2015-06-15,181.399994
TSLA,2015-06-12,181.399994
TSLA,2015-06-11,181.399994
TSLA,2015-06-10,181.399994
TSLA,2015-06-09,181.399994
TSLA,2015-06-08,181.399994
TSLA,2015-06-05,181.399994
TSLA,2015-06-04,181.399994
TSLA,2015-06-03,181.399994
TSLA,2015-06-02,181.399994
TSLA,2015-06-01,181.399994
TSLA,2015-05-29,181.399994
TSLA,2015-05-28,181.399994
TSLA,2015-05-27,181.399994
TSLA,2015-05-26,181.399994
TSLA,2015-05-22,181.399994
TSLA,2015-05-21,181.399994
TSLA,2015-05-20,181.399994
TSLA,2015-05-19,181.399994
TSLA,2015-05-18,181.399994
TSLA,2015-05-15,181.399994
TSLA,2015-05-14,179.880005
TSLA,2015-05-13,177.220001
TSLA,2015-05-12,177.220001
TSLA,2015-05-11,177.220001
TSLA,2015-05-08,177.220001
TSLA,2015-05-07,177.220001
TSLA,2015-05-06,177.220001
TSLA,2015-05-05,177.220001
TSLA,2015-05-04,177.220001
TSLA,2015-05-01,177.220001
TSLA,2015-04-30,177.220001
TSLA,2015-04-29,177.220001
TSLA,2015-04-28,177.220001
TSLA,2015-04-27,177.220001
TSLA,2015-04-24,177.220001
TSLA,2015-04-23,177.220001
TSLA,2015-04-22,177.220001
TSLA,2015-04-21,177.220001
TSLA,2015-04-20,177.220001
TSLA,2015-04-17,177.220001
TSLA,2015-04-16,177.220001
TSLA,2015-04-15,177.220001
TSLA,2015-04-14,177.220001
TSLA,2015-04-13,177.220001
TSLA,2015-04-10,177.220001
TSLA,2015-04-09,177.220001
TSLA,2015-04-08,177.220001
TSLA,2015-04-07,177.220001
TSLA,2015-04-06,177.220001
TSLA,2015-04-02,177.220001
